data_hora,linha,estacao,produto,numero_serie,status,tempo_ciclo_segundos
2026-08-04 19:56:48,L02,POSTO04,PRODUTO_C,SN04000972,PASS,55
2026-08-04 19:57:36,L01,POSTO02,PRODUTO_C,SN04000973,PASS,49
2026-08-04 19:58:24,L03,POSTO06,PRODUTO_C,SN04000974,PASS,65
2026-08-04 19:59:12,L03,POSTO06,PRODUTO_C,SN04000975,PASS,61
2026-08-04 20:00:00,L03,POSTO05,PRODUTO_A,SN04000976,PASS,53
2026-08-04 20:00:48,L01,POSTO01,PRODUTO_D,SN04000977,PASS,59
2026-08-04 20:01:36,L02,POSTO03,PRODUTO_A,SN04000978,PASS,38
2026-08-04 20:02:24,L02,POSTO03,PRODUTO_B,SN04000979,PASS,63
2026-08-04 20:03:12,L02,POSTO04,PRODUTO_A,SN04000980,PASS,45
2026-08-04 20:04:00,L04,POSTO08,PRODUTO_D,SN04000981,PASS,71
2026-08-04 20:04:48,L03,POSTO06,PRODUTO_B,SN04000982,PASS,44
2026-08-04 20:05:36,L01,POSTO02,PRODUTO_C,SN04000983,PASS,57
2026-08-04 20:06:24,L02,POSTO03,PRODUTO_B,SN04000984,PASS,67
2026-08-04 20:07:12,L02,POSTO03,PRODUTO_C,SN04000985,PASS,57
2026-08-04 20:08:00,L01,POSTO02,PRODUTO_C,SN04000986,PASS,60
2026-08-04 20:08:48,L02,POSTO04,PRODUTO_A,SN04000987,PASS,52
2026-08-04 20:09:36,L03,POSTO06,PRODUTO_A,SN04000988,PASS,42
2026-08-04 20:10:24,L04,POSTO07,PRODUTO_C,SN04000989,PASS,66
2026-08-04 20:11:12,L02,POSTO03,PRODUTO_B,SN04000990,PASS,54
2026-08-04 20:12:00,L04,POSTO08,PRODUTO_A,SN04000991,PASS,45
2026-08-04 20:12:48,L03,POSTO05,PRODUTO_D,SN04000992,PASS,64
2026-08-04 20:13:36,L01,POSTO01,PRODUTO_C,SN04000993,PASS,51
2026-08-04 20:14:24,L04,POSTO07,PRODUTO_B,SN04000994,PASS,53
2026-08-04 20:15:12,L02,POSTO03,PRODUTO_A,SN04000995,PASS,57
2026-08-04 20:16:00,L01,POSTO01,PRODUTO_D,SN04000996,PASS,60
2026-08-04 20:16:48,L02,POSTO04,PRODUTO_C,SN04000997,PASS,62
2026-08-04 20:17:36,L03,POSTO06,PRODUTO_D,SN04000998,PASS,53
2026-08-04 20:18:24,L03,POSTO06,PRODUTO_C,SN04000999,PASS,69
2026-08-04 20:19:12,L02,POSTO03,PRODUTO_B,SN04001000,PASS,63
